id,Status,Time,Latitude,Longitude
714,Logged On,04:53.6,-27.414192,153.028116
714,Logged On,04:53.6,-27.414192,153.028116
714,Logged On,04:53.6,-27.414192,153.028116
714,Logged On,04:53.6,-27.414192,153.028116
1116,Logged On,04:53.8,-27.570194,153.038165
1116,Logged On,04:53.8,-27.570194,153.038165
1116,Logged On,04:53.8,-27.570194,153.038165
1116,Logged On,04:53.8,-27.570194,153.038165
1116,Logged On,04:53.8,-27.570194,153.038165
479,Ignition Off,04:56.8,-27.412257,153.010932
479,Ignition Off,04:56.8,-27.412257,153.010932
479,Ignition Off,04:56.8,-27.412257,153.010932
479,Ignition Off,04:56.8,-27.412257,153.010932
479,Ignition Off,04:56.8,-27.412257,153.010932
